12 7.724620000000002
13 7.727561000000009
14 7.6438480000000055
15 7.582090000000008
16 7.561746999999997
17 7.469165000000004
18 7.435743000000002
19 6.530311000000012
0 8.052003999999998
1 8.131331999999999
2 8.191332000000003
3 7.885736000000005
4 7.832962000000002
5 7.834916
6 7.711919999999999
7 7.724319999999999
8 7.620768999999996
9 7.549441999999999
10 7.510103000000001
11 7.499994000000001
12 7.421072999999993
13 7.343786999999992
14 7.30189
15 7.246673999999999
16 7.217302000000004
17 7.105912000000018
18 7.107759999999985
19 7.047319999999985
0 8.724644
1 8.657359000000001
2 8.560064
3 8.447189999999999
4 8.37686
5 8.380508999999996
6 8.274810000000002
7 8.302603999999995
8 8.187312999999989
9 8.110257000000004
10 8.047786000000002
11 7.987721000000008
12 7.914965999999993
13 7.9065550000000115
14 7.7879410000000036
15 7.7526650000000075
16 7.692473000000007
17 7.603426999999982
18 7.539468999999997
19 7.498338999999987
